Date,co,no2,o3,pm10,pm25,so2,Temp,Rain,Cloud,Pressure,Wind,Gust
2023-05-07,5.0,27.0,69.0,40.0,100.67,18.0,29.88,0.0,85.25,1001.5,13.25,22.88
2023-05-08,7.5,30.0,25.0,56.0,68.0,19.0,24.0,1.1,100.0,1008.75,11.5,19.12
2023-05-09,6.5,26.0,34.0,51.0,96.0,18.0,23.75,0.1,100.0,1010.38,7.62,13.62
2023-05-10,5.67,32.0,35.0,39.75,80.0,18.0,26.5,0.6,90.12,1009.38,9.5,17.12
2023-05-11,5.0,26.0,15.5,25.75,44.5,18.0,25.75,1.14,73.0,1010.5,11.5,19.0
2023-05-12,2.5,18.0,18.0,24.67,33.75,18.0,22.62,0.88,100.0,1014.5,10.5,18.38
2023-05-13,6.0,25.0,19.0,35.0,38.67,18.0,22.62,1.38,98.5,1013.12,9.12,17.5
2023-05-14,4.5,29.0,33.0,46.33,69.0,18.0,23.5,0.0,72.38,1011.88,10.0,14.12
2023-05-15,5.0,23.0,36.0,51.67,75.33,18.0,25.88,0.0,34.25,1009.25,8.62,16.75
2023-05-16,6.5,29.0,39.0,65.67,85.67,18.0,28.88,0.0,50.25,1004.12,10.38,18.38
2023-05-17,8.0,24.0,36.0,73.5,100.0,19.0,31.62,0.0,5.0,1002.5,8.12,13.62
2023-05-18,8.0,44.0,38.0,71.0,126.0,19.0,31.62,0.0,9.62,1002.75,8.0,12.0
2023-05-19,9.0,24.0,55.0,72.67,127.0,18.0,30.75,0.0,27.0,1003.62,10.5,15.25
2023-05-20,7.0,21.0,60.5,67.67,103.33,18.0,31.12,0.0,35.12,1003.75,11.75,18.25
2023-05-21,7.5,24.0,73.0,68.0,96.0,18.0,31.75,0.0,30.25,1003.88,13.25,20.62
2023-05-22,4.0,27.0,63.0,65.5,98.0,18.0,31.75,0.0,39.88,1003.25,10.75,16.88
2023-05-23,4.5,21.0,74.0,64.33,91.0,18.0,29.38,0.02,76.5,1005.75,13.25,23.75
2023-05-24,8.0,33.0,32.0,45.75,110.33,18.0,28.25,0.98,78.38,1006.5,8.88,16.75
2023-05-25,7.0,25.0,27.0,41.0,63.25,19.0,27.75,0.45,70.75,1006.62,8.62,15.38
2023-05-26,5.0,22.0,61.0,39.0,50.5,18.0,29.0,0.45,80.25,1006.38,12.38,18.38
2023-05-27,3.5,18.0,55.0,31.33,54.0,18.0,29.12,0.29,73.0,1005.75,13.88,21.25
2023-05-28,5.5,33.0,77.0,43.67,48.67,18.0,29.25,0.04,63.0,1006.75,13.25,20.12
2023-05-29,7.33,31.0,36.5,52.0,65.33,19.0,29.75,0.02,32.88,1006.62,9.5,14.25
2023-05-30,6.0,27.0,32.5,58.25,65.0,19.0,30.62,0.0,15.12,1004.88,9.0,15.0
2023-05-31,6.0,23.0,52.0,61.75,81.0,19.0,31.0,0.0,19.88,1001.75,10.75,16.25
2023-06-01,7.0,32.0,57.5,58.25,88.5,19.0,32.25,0.0,23.62,999.88,8.0,14.5
2023-06-02,5.33,25.0,30.5,47.0,79.5,18.0,32.75,0.0,40.25,1000.88,9.62,17.62
2023-06-03,5.0,30.0,28.5,49.25,56.5,18.0,31.75,0.24,46.12,1003.12,7.88,14.5
2023-06-04,7.0,33.0,24.5,53.25,65.25,19.0,30.12,0.41,78.88,1004.12,6.12,13.0
2023-06-05,6.0,21.0,24.5,50.5,75.5,19.0,29.62,0.35,72.38,1004.38,7.75,14.88
2023-06-06,5.67,23.0,39.0,54.0,71.25,19.0,28.62,0.6,80.62,1004.88,5.88,14.0
2023-06-07,5.33,31.0,24.5,69.5,75.5,19.0,29.75,0.66,65.0,1004.88,7.62,16.25
2023-06-08,9.33,22.0,18.5,35.25,106.5,18.0,30.12,0.94,58.12,1003.88,9.0,14.38
2023-06-09,8.0,32.0,21.5,58.5,46.0,18.0,27.88,2.58,80.5,1002.75,10.0,19.12
2023-06-10,4.0,19.0,25.0,66.75,77.25,18.0,30.25,0.0,40.12,1001.25,6.88,12.25
2023-06-11,7.33,29.0,21.0,61.5,100.5,19.0,31.62,0.0,49.88,1000.12,8.5,14.12
2023-06-12,5.0,20.0,26.0,45.5,94.25,18.0,30.25,0.14,54.25,1001.5,8.0,14.75
2023-06-13,6.0,19.0,15.0,38.5,93.0,18.0,28.25,0.25,78.12,1002.12,6.0,11.62
2023-06-14,8.33,26.0,26.0,39.25,75.0,18.0,27.25,0.69,89.5,1004.62,9.12,14.0
2023-06-15,6.67,34.0,76.5,44.0,48.25,18.0,27.5,1.3,97.0,1004.0,5.75,12.0
2023-06-16,5.0,24.0,16.0,44.75,49.0,18.0,30.12,0.21,74.62,1001.0,8.62,16.12
2023-06-17,4.5,22.0,12.39,29.67,44.0,18.0,31.12,0.59,56.88,1001.38,8.25,16.5
2023-06-18,7.0,29.0,10.04,48.33,43.0,19.0,29.88,0.25,57.5,1002.12,8.5,17.0
2023-06-19,7.33,30.0,16.5,44.75,71.33,19.0,30.5,0.05,55.62,1001.5,8.75,13.75
2023-06-20,6.67,31.0,73.0,42.75,53.25,19.0,30.62,0.01,69.62,1002.0,6.5,12.12
2023-06-21,8.67,37.0,75.0,53.5,55.0,19.0,31.0,0.01,63.0,1002.38,8.62,15.12
2023-06-22,3.67,22.0,14.5,31.75,67.25,18.0,30.38,0.02,67.62,1002.38,6.38,13.12
2023-06-23,7.67,24.0,9.0,35.5,42.5,19.0,28.62,0.54,72.12,1002.62,9.12,14.12
2023-06-24,5.67,20.0,8.0,16.25,49.5,18.0,26.0,1.78,97.88,1004.25,6.62,11.88
2023-06-25,8.33,28.0,19.0,42.25,25.5,19.0,25.5,2.33,75.62,1005.5,6.75,11.12
2023-06-26,6.67,27.0,21.0,40.75,59.25,19.0,26.0,0.6,84.5,1006.5,7.0,12.0
2023-06-27,5.0,20.0,10.0,28.0,50.0,19.0,27.5,1.92,92.5,1006.12,10.25,17.88
2023-06-28,4.67,17.0,14.0,33.5,33.75,18.0,29.25,0.04,74.5,1006.12,13.12,21.62
2023-06-29,5.67,25.0,17.0,40.75,40.0,18.0,30.5,0.0,50.75,1003.38,12.62,20.25
2023-06-30,5.33,25.0,19.0,45.5,46.5,18.0,31.25,0.0,57.0,1001.12,9.0,17.0
2023-07-01,5.0,22.0,15.0,41.5,47.25,18.0,32.12,0.0,60.75,1000.5,7.88,15.5
2023-07-02,7.0,29.0,8.09,40.67,43.25,19.0,32.0,0.02,61.12,1001.38,8.75,15.38
2023-07-03,4.5,24.0,14.22,40.33,52.33,19.0,30.62,0.74,68.25,1002.38,9.38,18.12
2023-07-04,7.33,27.0,6.0,40.0,54.67,19.0,30.0,0.81,74.0,1002.88,8.25,15.5
2023-07-05,4.67,19.0,12.0,35.75,41.75,19.0,30.38,0.21,57.62,1004.0,10.38,15.12
2023-07-06,3.33,21.0,13.0,35.75,33.75,19.0,31.75,0.0,47.12,1003.12,11.5,24.0
2023-07-07,5.0,18.0,11.0,35.0,31.75,19.0,32.25,0.0,40.0,1003.75,13.88,23.38
2023-07-08,4.67,26.0,20.0,32.0,36.75,19.0,31.5,0.04,61.62,1004.25,14.12,25.5
2023-07-09,5.67,28.0,20.0,35.75,29.0,19.0,31.38,0.01,67.25,1004.75,13.88,20.5
2023-07-10,5.33,27.0,16.0,38.5,37.25,19.0,31.62,0.0,44.62,1003.75,12.38,19.88
2023-07-11,4.67,30.0,11.0,37.5,39.25,19.0,31.62,0.0,52.12,1003.62,11.5,20.12
2023-07-12,6.67,32.0,15.0,40.0,35.75,19.0,32.12,0.0,41.88,1003.75,11.38,20.12
2023-07-13,5.0,26.0,14.5,37.5,45.25,19.0,32.38,0.0,36.25,1002.5,10.12,18.25
2023-07-14,5.67,27.0,17.0,43.75,39.75,19.0,31.38,0.5,66.38,1003.12,8.88,15.0
2023-07-15,5.33,27.0,19.0,54.25,54.25,19.0,30.38,1.0,69.0,1001.88,8.5,16.62
2023-07-16,5.5,31.0,25.0,62.67,60.5,19.0,31.25,0.42,68.5,1000.88,10.75,19.62
2023-07-17,4.0,23.0,19.0,49.0,84.33,19.0,32.0,0.0,28.25,999.0,13.0,19.25
2023-07-18,9.0,31.0,10.0,40.5,82.0,19.0,27.75,0.29,71.62,998.0,15.25,24.0
2023-07-19,10.0,28.0,8.0,63.5,81.5,19.0,26.0,0.28,91.12,1002.5,8.12,16.12
2023-07-20,8.0,26.0,8.0,58.5,117.0,19.0,27.12,0.38,70.0,1005.12,8.38,12.75
2023-07-21,6.0,24.0,8.0,38.5,103.0,19.0,28.62,0.2,66.0,1008.0,5.62,10.62
2023-07-22,4.0,20.0,8.0,29.0,59.0,19.0,30.0,0.01,39.75,1008.25,10.62,15.5
2023-07-23,7.0,25.0,8.0,29.5,39.5,19.0,30.25,0.0,27.75,1006.75,10.75,17.38
2023-07-24,7.0,26.0,8.0,29.0,42.0,19.0,30.38,0.0,25.12,1005.0,11.75,18.12
2023-07-25,7.0,28.0,15.0,35.0,38.5,19.0,30.62,0.0,21.88,1004.75,11.25,17.38
2023-07-26,8.0,29.0,19.0,46.5,53.0,20.0,31.0,0.0,16.12,1003.0,8.12,13.62
2023-07-27,7.0,29.0,11.0,46.5,79.0,19.0,31.75,0.02,46.38,999.38,5.62,12.12
2023-07-28,7.0,26.0,18.0,51.0,78.0,19.0,30.25,0.85,56.38,997.75,8.12,14.88
2023-07-29,8.0,29.0,8.0,53.0,95.0,19.0,30.62,0.08,80.88,999.0,6.0,12.25
2023-07-30,10.0,31.0,7.0,41.0,92.5,19.0,29.38,0.42,69.25,1000.12,4.88,11.88
2023-07-31,10.0,29.0,9.0,44.0,73.0,19.0,28.38,1.06,71.75,1002.0,5.12,12.0
2023-08-01,8.0,27.0,8.0,61.0,86.0,19.0,28.0,2.81,74.25,1001.62,5.0,11.5
2023-08-02,7.0,21.0,8.0,49.5,109.0,19.0,28.0,0.78,63.5,1001.5,6.38,11.25
2023-08-03,10.0,26.0,6.0,37.0,87.5,20.0,28.0,1.06,76.88,1000.5,4.75,11.62
2023-08-04,10.0,23.0,7.0,34.5,75.5,20.0,27.75,1.98,71.0,1001.62,6.38,12.62
2023-08-05,9.0,25.0,7.0,38.0,65.5,20.0,28.25,0.4,65.5,1000.5,6.25,14.12
2023-08-06,10.0,27.0,6.0,38.5,56.5,20.0,27.0,0.1,62.25,999.25,6.75,14.12
2023-08-07,10.0,30.0,6.0,41.0,55.0,20.0,27.62,0.39,67.12,998.75,5.38,10.25
2023-08-08,9.0,26.0,9.0,44.5,57.0,20.0,28.0,2.91,70.38,1000.38,6.5,14.0
2023-08-09,11.0,30.0,7.0,57.5,78.0,20.0,29.62,0.24,58.75,1001.62,4.62,10.25
2023-08-10,13.0,33.0,6.0,83.0,105.0,21.0,29.75,0.81,63.75,1002.38,6.25,11.12
2023-08-11,9.0,28.0,8.0,58.0,146.0,20.0,27.38,1.21,71.88,1001.62,7.25,12.12
2023-08-12,5.0,24.0,12.0,56.5,101.0,19.0,28.38,0.2,71.75,1000.62,6.25,11.0
2023-08-13,8.0,32.0,11.0,34.0,103.5,20.0,28.5,0.02,59.25,1001.5,4.0,8.88
2023-08-14,8.0,30.0,11.0,47.0,53.5,19.0,29.0,1.12,72.0,1002.25,4.38,8.62
2023-08-15,11.0,36.0,7.0,59.0,92.5,20.0,28.75,0.54,66.38,1003.12,5.25,10.75
2023-08-16,9.0,29.0,13.0,58.5,103.0,20.0,29.0,0.24,69.88,1004.0,6.38,11.25
2023-08-17,8.0,28.0,12.0,47.0,102.0,20.0,30.88,0.04,43.5,1003.5,5.75,11.0
2023-08-18,12.0,38.0,7.0,68.0,79.5,20.0,30.75,0.0,28.25,1002.5,6.88,12.62
2023-08-19,9.0,27.0,6.0,47.5,125.5,20.0,28.38,0.45,74.88,1003.88,5.5,10.88
2023-08-20,11.0,35.0,6.0,49.5,82.5,20.0,28.12,1.96,81.25,1004.62,6.12,10.88
2023-08-21,9.0,31.0,8.0,48.5,83.5,20.0,29.38,0.16,64.75,1004.38,9.25,14.62
2023-08-22,7.0,27.0,16.0,49.0,80.0,19.0,29.12,0.02,61.12,1004.0,8.25,12.75
2023-08-23,8.0,30.0,8.0,39.0,84.5,18.0,28.25,0.32,77.5,1003.25,7.62,13.88
2023-08-24,7.0,26.0,9.0,47.0,70.5,19.0,27.62,0.55,83.0,1003.88,6.25,12.25
2023-08-25,8.0,28.0,8.0,45.0,89.0,20.0,28.5,1.16,67.5,1003.88,6.25,12.25
2023-08-26,9.0,28.0,12.0,47.5,80.0,20.0,29.12,1.52,77.38,1001.25,6.88,14.0
2023-08-27,7.0,23.0,9.0,27.5,82.5,20.0,30.62,0.02,45.0,999.0,7.62,12.38
2023-08-28,6.0,22.0,10.0,36.5,50.0,19.0,27.12,0.24,66.12,1002.25,12.75,20.38
2023-08-29,5.0,22.0,20.0,30.5,64.0,19.0,27.75,0.0,50.5,1004.62,12.62,18.0
2023-08-30,6.0,29.0,26.0,48.5,51.0,19.0,28.0,0.0,36.75,1006.75,9.38,17.5
2023-08-31,5.0,26.0,25.0,64.0,92.0,19.0,29.0,0.0,13.88,1006.0,7.5,13.25
2023-09-01,5.0,23.0,23.0,60.0,104.0,19.0,29.0,0.0,16.62,1004.75,8.0,14.12
2023-09-02,5.0,24.0,15.0,55.0,104.0,20.0,30.0,0.0,36.12,1003.25,8.88,15.62
2023-09-03,3.0,18.0,9.0,26.0,81.0,19.0,27.12,0.0,45.25,1003.12,8.12,12.75
2023-09-04,7.0,25.0,10.0,43.5,64.5,20.0,25.0,0.15,87.38,1004.75,11.62,18.25
2023-09-05,6.0,25.0,12.0,61.5,79.0,20.0,28.38,0.0,71.0,1004.88,8.5,14.0
2023-09-06,6.0,22.0,20.0,59.0,112.5,20.0,29.0,0.01,58.12,1006.25,7.38,13.75
2023-09-07,4.0,19.0,14.0,40.5,113.0,19.0,29.88,0.02,58.38,1005.88,6.88,12.5
2023-09-08,7.0,23.0,12.0,49.0,78.0,20.0,29.12,0.25,55.62,1005.0,6.0,14.12
2023-09-09,6.0,22.0,12.0,60.0,93.5,19.0,28.75,0.05,67.38,1004.12,6.62,11.38
2023-09-10,8.0,27.0,11.0,67.0,115.5,20.0,27.88,0.31,80.5,1003.25,7.62,13.25
2023-09-11,9.0,33.0,7.0,83.0,123.5,20.0,28.38,1.16,74.88,1002.5,5.62,12.25
2023-09-12,4.0,17.0,9.0,32.0,133.5,19.0,27.75,1.04,77.88,1003.38,5.88,11.88
2023-09-13,3.0,15.0,8.0,17.0,67.5,19.0,24.62,2.92,97.12,1005.88,15.5,23.75
2023-09-14,5.0,19.0,9.0,18.0,53.5,19.0,22.88,1.19,100.0,1008.0,13.0,20.75
2023-09-15,7.0,24.0,8.0,48.0,66.0,19.0,25.75,0.4,78.12,1008.0,9.0,13.5
2023-09-16,7.0,26.0,7.0,57.0,96.5,20.0,26.0,0.18,92.25,1008.88,4.5,9.88
2023-09-17,10.0,30.0,7.0,40.0,103.0,20.0,26.88,1.23,72.5,1008.12,6.5,11.75
2023-09-18,8.0,25.0,7.0,21.0,80.0,19.0,27.88,0.21,73.5,1008.62,8.62,12.75
2023-09-19,7.0,21.0,7.0,22.5,59.0,20.0,27.88,0.25,59.12,1009.0,9.38,16.75
2023-09-20,7.0,21.0,6.0,24.5,45.0,20.0,28.0,0.09,63.62,1009.0,10.38,17.25
2023-09-21,6.0,23.0,6.0,23.5,47.0,20.0,28.25,0.01,50.62,1009.5,8.75,14.88
2023-09-22,7.0,25.0,6.0,26.0,45.0,20.0,28.38,0.0,42.75,1009.0,10.12,15.75
2023-09-23,7.0,28.0,6.0,36.0,49.5,20.0,28.5,0.0,40.0,1009.12,9.88,15.5
2023-09-24,6.0,24.0,8.0,50.0,70.5,20.0,27.75,0.09,51.62,1008.88,7.25,13.75
2023-09-25,5.0,21.0,6.0,48.0,100.5,20.0,27.25,0.18,72.25,1008.75,7.25,12.62
2023-09-26,6.0,19.0,6.0,25.5,94.5,20.0,25.12,1.18,84.88,1008.5,9.25,18.25
2023-09-27,6.0,21.0,6.0,30.5,53.0,20.0,24.12,2.34,94.0,1009.25,12.75,21.5
2023-09-28,8.0,25.0,8.0,54.5,64.5,20.0,25.75,1.58,89.75,1010.38,8.38,13.5
2023-09-29,6.0,22.0,9.0,63.5,109.5,20.0,25.88,0.44,76.62,1011.5,6.88,12.5
2023-09-30,6.0,25.0,6.0,48.5,131.5,20.0,27.25,0.15,55.0,1010.12,6.38,10.88
2023-10-01,9.0,31.0,7.0,47.5,94.0,20.0,28.12,0.0,36.62,1009.0,7.25,12.25
2023-10-02,8.0,31.0,12.0,54.0,92.5,20.0,27.75,0.01,48.88,1009.62,8.75,12.75
2023-10-03,8.0,30.0,11.0,52.5,108.0,21.0,28.62,0.0,28.5,1010.0,5.12,9.62
2023-10-04,8.0,27.0,9.0,48.5,103.0,20.0,28.75,0.0,21.88,1009.0,7.0,12.88
2023-10-05,7.0,24.0,7.0,50.0,88.5,20.0,29.25,0.0,37.62,1007.88,8.12,13.75
2023-10-06,6.0,19.0,7.0,44.0,90.0,20.0,28.88,0.12,53.75,1007.62,9.88,17.5
2023-10-07,4.0,18.0,20.0,27.0,81.0,19.0,27.0,0.84,88.38,1010.12,12.38,19.12
2023-10-08,4.0,20.0,20.0,31.5,52.5,19.0,26.38,0.0,49.25,1013.0,12.0,18.75
2023-10-09,4.0,20.0,19.0,28.5,62.0,19.0,26.75,0.0,56.12,1014.5,12.12,19.38
2023-10-10,5.0,22.0,19.0,32.0,53.5,20.0,24.38,0.36,81.75,1016.38,13.5,21.5
2023-10-11,4.0,19.0,11.0,34.0,61.0,20.0,23.5,0.0,95.75,1016.88,11.25,17.88
2023-10-12,6.0,24.0,15.0,55.0,70.5,20.0,22.75,0.0,99.38,1017.0,8.88,13.38
2023-10-13,5.0,20.0,17.0,55.0,110.0,21.0,25.12,0.0,86.62,1015.0,8.12,14.0
2023-10-14,4.0,17.0,20.0,32.0,112.5,20.0,25.62,0.04,83.38,1013.12,10.38,15.62
2023-10-15,7.0,27.0,23.0,56.5,61.0,20.0,25.5,0.0,62.25,1013.12,9.5,16.38
2023-10-16,8.0,31.0,37.0,68.0,117.0,21.0,26.75,0.0,53.25,1013.25,8.25,12.38
2023-10-17,9.0,33.0,23.0,77.5,134.5,22.0,26.75,0.0,34.88,1013.12,7.25,10.88
2023-10-18,7.0,27.0,18.0,77.0,147.0,22.0,27.0,0.0,19.25,1012.12,8.12,13.12
2023-10-19,5.0,20.0,17.0,41.0,141.0,21.0,26.75,0.0,32.25,1010.62,10.88,16.88
2023-10-20,5.0,22.0,22.0,30.0,76.5,20.0,26.62,0.0,71.12,1013.75,18.75,26.5
2023-10-21,5.0,25.0,23.0,41.0,49.5,20.0,23.38,0.0,91.38,1018.0,15.5,23.38
2023-10-22,7.0,27.0,17.0,59.5,80.0,21.0,23.0,0.0,79.75,1018.0,9.12,14.0
2023-10-23,8.0,32.0,15.0,76.0,122.5,22.0,24.75,0.0,80.12,1016.0,5.5,10.12
2023-10-24,8.0,30.0,17.0,85.5,144.5,22.0,26.12,0.0,76.38,1014.62,6.88,11.12
2023-10-25,9.0,37.0,11.0,57.0,164.5,22.0,26.62,0.0,87.0,1013.75,5.5,9.12
2023-10-26,9.0,39.0,15.0,84.0,109.5,23.0,27.5,0.0,77.75,1012.25,8.5,12.5
2023-10-27,5.0,21.0,9.0,53.0,161.0,22.0,27.12,0.0,58.62,1011.5,9.25,13.88
2023-10-28,4.0,17.0,8.0,41.0,77.0,21.0,26.5,0.95,77.62,1012.38,8.62,16.25
2023-10-29,9.0,27.0,12.0,47.0,67.0,22.0,23.5,0.35,96.88,1015.0,9.62,16.0
2023-10-30,9.0,29.0,21.0,56.5,66.0,28.0,23.75,0.0,97.25,1017.0,9.62,15.25
2023-10-31,6.0,27.0,24.0,69.5,117.0,24.0,25.88,0.0,56.12,1017.0,8.25,12.88
2023-11-01,8.0,36.0,25.0,82.0,140.0,28.0,25.75,0.0,70.75,1016.12,8.25,12.5
2023-11-02,7.0,27.0,13.0,66.0,159.0,30.0,26.0,0.0,32.88,1013.38,10.0,14.25
2023-11-03,6.0,21.0,7.0,45.0,119.0,26.0,26.25,0.0,73.25,1010.88,8.0,13.75
2023-11-04,5.0,20.0,7.0,43.0,74.0,24.0,26.62,0.05,66.0,1010.25,13.12,19.5
2023-11-05,7.0,25.0,7.0,47.5,67.5,26.0,27.38,0.0,73.88,1011.0,13.25,19.5
2023-11-06,5.0,19.0,7.0,32.0,81.5,30.0,26.12,0.65,83.12,1013.5,8.88,16.0
2023-11-07,7.0,26.0,21.0,63.5,66.5,31.0,24.12,0.0,80.62,1014.75,7.0,12.12
2023-11-08,8.0,28.0,8.0,56.0,131.5,31.0,25.62,0.0,75.75,1012.38,7.5,10.38
2023-11-09,8.0,25.0,8.0,55.0,105.5,31.0,27.12,0.0,64.25,1011.5,9.88,15.12
2023-11-10,7.0,23.0,6.0,50.0,102.5,31.0,27.12,0.02,71.62,1012.75,11.25,16.88
2023-11-11,6.0,25.0,6.0,48.0,59.0,31.0,27.62,0.02,72.75,1014.0,11.5,17.38
2023-11-12,4.0,12.0,6.0,24.0,89.0,40.0,25.62,0.4,84.12,1016.75,12.5,19.5
2023-11-13,5.0,18.0,9.0,28.0,38.5,43.0,17.12,0.52,100.0,1022.25,17.0,25.5
2023-11-14,7.0,23.0,7.0,58.0,56.5,38.0,17.5,0.0,99.62,1022.38,7.62,14.25
2023-11-15,4.0,16.0,11.0,38.0,126.0,37.0,20.62,0.0,100.0,1020.0,5.12,8.12
2023-11-16,9.0,32.0,20.0,45.0,72.5,35.0,19.38,0.08,88.38,1026.0,20.38,30.12
2023-11-17,9.0,37.0,21.0,74.0,87.5,29.0,19.62,0.0,27.12,1025.25,10.12,16.5
2023-11-18,10.0,40.0,23.0,78.0,146.5,27.0,19.38,0.0,6.88,1022.5,7.5,12.88
2023-11-19,8.0,35.0,34.0,84.0,154.5,26.0,20.75,0.0,22.25,1020.5,4.38,8.75
2023-11-20,18.78,13.74,12.34,54.77,173.5,14.06,20.62,0.0,11.88,1018.38,5.62,9.62
2023-11-21,9.0,40.0,14.0,102.0,198.0,24.0,20.88,0.0,4.62,1015.75,8.88,12.5
2023-11-22,8.0,34.0,18.0,80.0,194.5,24.0,20.88,0.02,59.0,1015.0,6.75,9.75
2023-11-23,12.0,41.0,13.0,83.0,167.5,25.0,22.12,0.0,49.5,1016.0,7.75,12.5
2023-11-24,9.0,42.0,15.0,87.0,163.5,24.0,24.0,0.04,86.0,1017.38,7.0,11.62
2023-11-25,7.0,32.0,27.0,79.0,157.0,23.0,23.38,0.0,61.5,1018.0,10.5,14.5
2023-11-26,11.0,38.0,29.0,92.0,154.0,25.0,22.0,0.0,74.25,1018.75,5.62,10.12
2023-11-27,9.0,36.0,22.0,91.0,173.0,24.0,23.75,0.0,26.5,1017.75,6.5,11.38
2023-11-28,10.0,41.0,30.0,107.0,175.5,24.0,23.5,0.0,40.75,1017.0,8.5,13.0
2023-11-29,7.0,30.0,15.0,92.0,204.5,24.0,23.5,0.0,39.75,1015.88,7.25,11.5
2023-11-30,4.0,15.0,15.0,36.0,197.0,24.0,22.62,0.05,97.38,1018.0,8.62,12.25
2023-12-01,5.0,16.0,9.0,52.0,92.5,25.0,20.12,0.02,100.0,1020.0,11.38,18.5
2023-12-02,5.0,16.0,7.0,53.0,129.5,25.0,18.88,0.01,100.0,1019.88,6.88,10.62
2023-12-03,6.0,18.0,7.0,44.0,126.0,24.0,19.12,0.01,100.0,1019.12,5.38,9.88
2023-12-04,7.0,23.0,5.0,65.0,99.5,24.0,18.88,0.0,100.0,1017.25,6.25,10.62
2023-12-05,6.0,21.0,8.0,61.0,128.5,24.0,20.75,0.0,99.88,1015.0,4.25,7.62
2023-12-06,11.0,33.0,16.0,62.0,124.0,24.0,20.38,0.11,90.88,1018.12,11.62,17.0
2023-12-07,9.0,41.0,16.0,75.0,137.0,24.0,20.75,0.0,42.88,1017.75,6.88,11.38
2023-12-08,9.0,34.0,11.0,80.0,151.5,24.0,21.75,0.0,18.12,1013.62,12.38,17.5
2023-12-09,7.0,23.0,9.0,59.0,158.0,24.0,23.88,0.0,16.25,1011.12,10.0,15.38
2023-12-10,11.0,31.0,7.0,74.0,126.0,25.0,24.88,0.05,75.0,1009.38,12.75,18.88
2023-12-11,13.0,32.0,6.0,80.0,119.5,25.0,25.12,0.05,91.25,1011.25,10.62,17.0
2023-12-12,8.0,28.0,11.0,61.0,122.5,23.0,24.62,0.01,78.88,1013.5,12.12,17.5
2023-12-13,7.0,25.0,8.0,63.0,115.5,23.0,24.38,0.02,71.0,1015.0,11.12,19.0
2023-12-14,8.0,27.0,7.0,62.0,114.0,23.0,25.38,0.01,33.12,1014.25,13.75,21.0
2023-12-15,6.0,21.0,6.0,62.0,105.5,23.0,24.88,0.01,62.88,1013.12,7.5,14.75
2023-12-16,4.0,16.0,9.0,33.0,92.0,22.0,18.5,0.24,99.25,1018.38,19.0,28.38
2023-12-17,5.0,18.0,7.0,58.0,76.5,23.0,12.25,0.02,100.0,1023.62,13.38,18.12
2023-12-18,3.0,12.0,9.0,34.0,134.0,23.0,16.0,0.0,100.0,1020.62,5.62,9.5
2023-12-19,4.0,15.0,13.0,34.0,67.0,23.0,14.62,0.0,100.0,1021.38,13.5,20.25
2023-12-20,7.0,24.0,15.0,53.0,94.0,23.0,13.75,0.0,83.88,1024.5,14.5,19.75
2023-12-21,6.0,24.0,21.0,57.0,122.0,23.0,15.38,0.0,22.75,1026.0,15.0,20.88
2023-12-22,8.0,31.0,25.0,66.0,126.0,23.0,13.25,0.0,16.12,1029.5,16.75,22.88
2023-12-23,4.0,17.0,23.0,72.0,157.5,23.0,14.25,0.0,17.12,1029.12,10.62,17.25
2023-12-24,20.24,13.68,10.47,79.41,165.5,18.0,15.5,0.0,18.12,1028.88,12.38,16.75
2023-12-25,14.94,12.27,7.05,56.85,164.0,15.18,15.75,0.0,11.38,1025.38,8.25,14.38
2023-12-26,9.0,38.0,5.0,50.99,217.0,25.0,16.0,0.0,37.88,1024.12,7.12,11.0
2023-12-27,9.0,37.0,31.0,52.58,257.0,25.0,18.12,0.0,23.0,1022.75,6.62,10.75
2023-12-28,10.0,38.0,22.0,104.0,225.0,25.0,19.5,0.0,33.25,1020.38,7.62,12.38
2023-12-29,9.0,31.0,12.0,107.0,210.5,24.0,20.62,0.0,95.38,1018.62,3.5,8.0
2023-12-30,8.0,30.0,7.0,71.0,216.5,24.0,21.5,0.0,80.0,1016.88,5.25,8.38
2023-12-31,8.0,32.0,16.0,81.0,139.5,24.0,21.88,0.0,79.12,1016.5,7.75,11.25
2024-01-01,8.0,27.0,13.0,65.0,155.5,24.0,22.38,0.0,67.0,1015.88,10.5,17.0
2024-01-02,7.0,21.0,11.0,52.0,126.0,23.0,22.88,0.01,70.5,1015.25,12.38,17.38
2024-01-03,10.0,31.0,7.0,64.0,101.5,25.0,18.75,0.29,100.0,1018.88,13.25,20.62
2024-01-04,10.0,34.0,12.0,80.0,141.5,24.0,19.38,0.0,97.62,1018.38,5.5,9.75
2024-01-05,8.0,28.0,14.0,66.0,179.5,24.0,21.0,0.0,88.0,1016.75,8.62,12.88
2024-01-06,7.0,27.0,14.0,64.0,148.5,23.0,21.5,0.18,78.12,1017.75,10.62,15.25
2024-01-07,7.0,23.0,13.0,64.0,122.5,23.0,21.88,0.01,67.88,1017.0,11.88,17.0
2024-01-08,8.0,25.0,9.0,62.0,121.0,23.0,22.5,0.04,97.0,1015.62,13.38,20.12
2024-01-09,9.0,22.0,6.0,55.0,110.5,23.0,22.38,0.1,97.75,1014.38,10.25,17.0
2024-01-10,7.0,16.0,5.0,29.0,109.0,23.0,20.25,0.76,100.0,1016.0,8.75,15.5
